Date,Adj Close,Close,High,Low,Open,Volume
2023-05-03,391.6311950683594,408.0199890136719,413.8699951171875,407.7699890136719,411.3599853515625,91531800
2023-05-04,388.8572082519531,405.1300048828125,407.2699890136719,403.739990234375,406.92999267578125,94901900
2023-05-05,396.0560302734375,412.6300048828125,413.7200012207031,408.6400146484375,408.9100036621094,87891800
2023-05-08,396.1615295410156,412.739990234375,413.239990234375,411.2799987792969,412.9700012207031,50046800
2023-05-09,394.4243469238281,410.92999267578125,412.0899963378906,410.69000244140625,411.1300048828125,49220100
2023-05-10,396.2670593261719,412.8500061035156,414.5400085449219,408.8699951171875,413.8800048828125,96142900
2023-05-11,395.57611083984375,412.1300048828125,412.42999267578125,409.9700012207031,411.95001220703125,70157100
2023-05-12,395.0577392578125,411.5899963378906,413.6400146484375,409.07000732421875,413.4200134277344,70481500
2023-05-15,396.4206237792969,413.010009765625,413.42999267578125,410.2300109863281,412.2200012207031,54289400
2023-05-16,393.7716369628906,410.25,412.82000732421875,410.239990234375,411.8599853515625,57705500
2023-05-17,398.55157470703125,415.2300109863281,415.8599853515625,410.6400146484375,412.3500061035156,87287000
2023-05-18,402.3908996582031,419.2300109863281,419.6700134277344,414.6700134277344,414.8999938964844,97177200
2023-05-19,401.80535888671875,418.6199951171875,420.7200012207031,417.3500061035156,420.1700134277344,103793300
2023-05-22,401.9685363769531,418.7900085449219,420.3900146484375,417.3500061035156,418.6400146484375,60745400
2023-05-23,397.4573669433594,414.0899963378906,418.7200012207031,413.67999267578125,417.0799865722656,86383500
2023-05-24,394.57781982421875,411.0899963378906,412.82000732421875,409.8800048828125,412.4200134277344,89213700
2023-05-25,397.99481201171875,414.6499938964844,416.1600036621094,412.4100036621094,414.739990234375,90961600
2023-05-26,403.149169921875,420.0199890136719,420.7699890136719,415.25,415.3299865722656,93830000
2023-05-30,403.30267333984375,420.17999267578125,422.5799865722656,418.739990234375,422.0299987792969,72216000
2023-05-31,401.0663146972656,417.8500061035156,419.2200012207031,416.2200012207031,418.2799987792969,110811800
2023-06-01,404.8768310546875,421.82000732421875,422.9200134277344,416.7900085449219,418.0899963378906,88865000
2023-06-02,410.73187255859375,427.9200134277344,428.739990234375,423.95001220703125,424.5,91426200
2023-06-05,409.9447326660156,427.1000061035156,429.6199951171875,426.3699951171875,428.2799987792969,65460200
2023-06-06,410.8374328613281,428.0299987792969,428.5799865722656,425.989990234375,426.6700134277344,64022200
2023-06-07,409.4168395996094,426.54998779296875,429.6199951171875,426.1099853515625,428.44000244140625,85373300
2023-06-08,411.89324951171875,429.1300048828125,429.6000061035156,425.82000732421875,426.6199951171875,61952800
2023-06-09,412.63232421875,429.8999938964844,431.989990234375,428.8699951171875,429.9599914550781,85742800
2023-06-12,416.3756103515625,433.79998779296875,433.8800048828125,430.1700134277344,430.9200134277344,76104300
2023-06-13,419.12078857421875,436.6600036621094,437.3299865722656,434.6300048828125,435.32000732421875,95899700
2023-06-14,419.619873046875,437.17999267578125,439.05999755859375,433.5899963378906,437.010009765625,100612100
2023-06-15,424.8221740722656,442.6000061035156,443.8999938964844,436.2300109863281,436.3299865722656,110303100
2023-06-16,423.3751525878906,439.4599914550781,443.6099853515625,438.9700012207031,443.0199890136719,114165800
2023-06-20,421.1786804199219,437.17999267578125,438.3699951171875,435.0299987792969,437.45001220703125,76160400
2023-06-21,419.02056884765625,434.94000244140625,436.989990234375,434.3299865722656,436.1600036621094,76982300
2023-06-22,420.5331115722656,436.510009765625,436.6199951171875,433.6000061035156,433.95001220703125,70637200
2023-06-23,417.3539123535156,433.2099914550781,435.05999755859375,432.4700012207031,432.92999267578125,92074500
2023-06-26,415.6487121582031,431.44000244140625,434.6099853515625,431.19000244140625,432.6199951171875,72823600
2023-06-27,420.2055969238281,436.1700134277344,436.80999755859375,431.8800048828125,432.3500061035156,72813700
2023-06-28,420.4175109863281,436.3900146484375,437.44000244140625,434.4100036621094,435.04998779296875,75636000
2023-06-29,422.0746154785156,438.1099853515625,438.2799987792969,435.5400085449219,435.9599914550781,67882300
2023-06-30,427.0553283691406,443.2799987792969,444.29998779296875,441.1099853515625,441.44000244140625,104964000
2023-07-03,427.546630859375,443.7900085449219,444.0799865722656,442.6300048828125,442.9200134277344,32793400
2023-07-05,426.9107666015625,443.1300048828125,443.8900146484375,441.8999938964844,441.9100036621094,58418400
2023-07-06,423.56781005859375,439.6600036621094,440.1000061035156,437.05999755859375,439.4200134277344,80658300
2023-07-07,422.4984436035156,438.54998779296875,442.6400146484375,438.29998779296875,438.6300048828125,86134200
2023-07-10,423.56781005859375,439.6600036621094,439.8399963378906,437.5899963378906,438.17999267578125,62443500
2023-07-11,426.265380859375,442.4599914550781,442.9700012207031,439.44000244140625,440.45001220703125,64463800
2023-07-12,429.6950378417969,446.0199890136719,447.4800109863281,444.9100036621094,446.3900146484375,91924500
2023-07-13,433.1054382324219,449.55999755859375,450.3800048828125,447.45001220703125,447.8999938964844,72425200
2023-07-14,432.8357238769531,449.2799987792969,451.3599853515625,448.489990234375,450.4800109863281,69815800
2023-07-17,434.338623046875,450.8399963378906,451.92999267578125,449.0799865722656,449.1300048828125,52680200
2023-07-18,437.5660095214844,454.19000244140625,454.8599853515625,450.04998779296875,450.5,80668200
2023-07-19,438.5390625,455.20001220703125,456.42999267578125,454.1099853515625,455.010009765625,65891700
2023-07-20,435.629638671875,452.17999267578125,455.1000061035156,451.44000244140625,454.1700134277344,70591600
2023-07-21,435.629638671875,452.17999267578125,454.1700134277344,452.1700134277344,453.9599914550781,71275600
2023-07-24,437.5756530761719,454.20001220703125,455.0400085449219,452.29998779296875,453.3699951171875,54023400
2023-07-25,438.770263671875,455.44000244140625,456.739990234375,453.8699951171875,453.9200134277344,55191200
2023-07-26,438.8376770019531,455.510009765625,456.989990234375,453.3800048828125,454.4700012207031,71052900
2023-07-27,435.92822265625,452.489990234375,459.44000244140625,451.54998779296875,459.0199890136719,92194400
2023-07-28,440.1961364746094,456.9200134277344,457.7799987792969,452.489990234375,455.8800048828125,80011800
2023-07-31,441.0342102050781,457.7900085449219,458.1600036621094,456.04998779296875,457.4100036621094,62040400
2023-08-01,439.77215576171875,456.4800109863281,457.25,455.489990234375,456.2699890136719,55291500
2023-08-02,433.6546630859375,450.1300048828125,453.5199890136719,449.3500061035156,453.25,93933400
2023-08-03,432.4118347167969,448.8399963378906,450.7900085449219,447.3699951171875,448.0400085449219,64276100
2023-08-04,430.45611572265625,446.80999755859375,452.8999938964844,446.2699890136719,450.7200012207031,100128900
2023-08-07,434.2133483886719,450.7099914550781,450.8699951171875,447.989990234375,448.7099914550781,58357500
2023-08-08,432.3251647949219,448.75,450.70001220703125,445.2699890136719,448.0799865722656,71361300
2023-08-09,429.4349365234375,445.75,449.20001220703125,444.9599914550781,449.0299987792969,78789600
2023-08-10,429.5890808105469,445.9100036621094,451.70001220703125,444.70001220703125,448.19000244140625,93005500
2023-08-11,429.33856201171875,445.6499938964844,446.70001220703125,443.3500061035156,443.9700012207031,68690900
2023-08-14,431.70855712890625,448.1099853515625,448.1099853515625,444.3800048828125,444.70001220703125,47867400
2023-08-15,426.6795959472656,442.8900146484375,446.6400146484375,442.29998779296875,446.2699890136719,75707500
2023-08-16,423.548583984375,439.6400146484375,444.17999267578125,439.5299987792969,442.4599914550781,80107200
2023-08-17,420.3211669921875,436.2900085449219,441.42999267578125,435.75,441.1600036621094,95711300
2023-08-18,420.52349853515625,436.5,437.57000732421875,433.010009765625,433.3699951171875,98852000
2023-08-21,423.2595520019531,439.3399963378906,440.1099853515625,435.32000732421875,437.54998779296875,68719000
2023-08-22,422.1130676269531,438.1499938964844,441.17999267578125,437.57000732421875,441.17999267578125,64994200
2023-08-23,426.814453125,443.0299987792969,443.6700134277344,439.1000061035156,439.25,68441000
2023-08-24,420.89923095703125,436.8900146484375,445.2200012207031,436.8599853515625,444.69000244140625,88517300
2023-08-25,423.8664855957031,439.9700012207031,441.29998779296875,435.0,438.67999267578125,102325100
2023-08-28,426.554443359375,442.760009765625,443.3999938964844,439.9700012207031,442.239990234375,61595400
2023-08-29,432.7200927734375,449.1600036621094,449.45001220703125,442.4599914550781,442.6499938964844,83081900
2023-08-30,434.5024108886719,451.010009765625,451.6700134277344,448.7799987792969,449.510009765625,69053900
2023-08-31,433.8666076660156,450.3500061035156,452.8299865722656,450.1600036621094,451.6499938964844,66084600
2023-09-01,434.6758117675781,451.19000244140625,453.6700134277344,449.67999267578125,453.1700134277344,58944100
2023-09-05,432.7972412109375,449.239990234375,451.05999755859375,449.1700134277344,450.7300109863281,55166200
2023-09-06,429.88775634765625,446.2200012207031,448.510009765625,443.80999755859375,448.3999938964844,70758500
2023-09-07,428.5678405761719,444.8500061035156,445.54998779296875,442.75,443.1099853515625,70355400
2023-09-08,429.21337890625,445.5199890136719,447.1099853515625,444.5299987792969,444.8999938964844,61659700
2023-09-11,432.0361328125,448.45001220703125,448.7699890136719,446.4700012207031,448.239990234375,60180100
2023-09-12,429.6661376953125,445.989990234375,448.5299987792969,445.3900146484375,446.95001220703125,67565400
2023-09-13,430.1671142578125,446.510009765625,447.7099914550781,445.0799865722656,446.2200012207031,60199300
2023-09-14,433.8761901855469,450.3599853515625,451.0799865722656,447.7200012207031,449.07000732421875,83430800
2023-09-15,428.6487121582031,443.3699951171875,447.4800109863281,442.9200134277344,447.1400146484375,111848900
2023-09-18,428.9001159667969,443.6300048828125,444.9700012207031,442.55999755859375,443.04998779296875,55752200
2023-09-19,428.0106506347656,442.7099914550781,443.2900085449219,439.94000244140625,442.67999267578125,66514600
2023-09-20,424.0758056640625,438.6400146484375,444.44000244140625,438.42999267578125,444.010009765625,82562600
2023-09-21,417.0664978027344,431.3900146484375,435.9700012207031,431.2300109863281,435.70001220703125,104095800
2023-09-22,416.1286926269531,430.4200134277344,434.1000061035156,429.989990234375,432.45001220703125,100829700
2023-09-25,417.87860107421875,432.2300109863281,432.2699890136719,428.7200012207031,429.1700134277344,70874500
2023-09-26,411.73944091796875,425.8800048828125,429.82000732421875,425.0199890136719,429.0899963378906,96168400
2023-09-27,411.9037780761719,426.04998779296875,427.6700134277344,422.2900085449219,427.0899963378906,104705800
2023-09-28,414.2917785644531,428.5199890136719,430.25,424.8699951171875,425.4800109863281,92258300
2023-09-29,413.2862854003906,427.4800109863281,431.8500061035156,425.9100036621094,431.6700134277344,115111300
2023-10-02,413.1219787597656,427.30999755859375,428.6000061035156,424.4599914550781,426.6199951171875,83798600
2023-10-03,407.5918884277344,421.5899963378906,427.3699951171875,420.17999267578125,425.05999755859375,103760600
2023-10-04,410.5599365234375,424.6600036621094,425.42999267578125,420.55999755859375,422.07000732421875,87453000
2023-10-05,410.40521240234375,424.5,425.3699951171875,421.1700134277344,424.3599853515625,70142700
2023-10-06,415.27789306640625,429.5400085449219,431.1300048828125,420.6000061035156,421.9700012207031,113273300
2023-10-09,417.93658447265625,432.2900085449219,432.8800048828125,427.010009765625,427.5799865722656,80374400
2023-10-10,420.1119079589844,434.5400085449219,437.2200012207031,432.5299987792969,432.94000244140625,78607300
2023-10-11,421.8327941894531,436.32000732421875,436.5799865722656,433.17999267578125,435.6400146484375,62451700
2023-10-12,419.2611083984375,433.6600036621094,437.3399963378906,431.2300109863281,436.95001220703125,81154200
2023-10-13,417.1728210449219,431.5,436.45001220703125,429.8800048828125,435.2099914550781,95143100
2023-10-16,421.5621337890625,436.0400085449219,437.1400146484375,433.57000732421875,433.82000732421875,75433200
2023-10-17,421.5427551269531,436.0199890136719,438.1400146484375,432.45001220703125,432.80999755859375,75324700
2023-10-18,415.9256286621094,430.2099914550781,435.17999267578125,429.0899963378906,434.19000244140625,93559800
2023-10-19,412.2712097167969,426.42999267578125,432.82000732421875,425.7300109863281,430.95001220703125,121323000
2023-10-20,407.2052001953125,421.19000244140625,426.5400085449219,421.0799865722656,425.9800109863281,123919900
2023-10-23,406.4993896484375,420.4599914550781,424.45001220703125,417.79998779296875,419.6099853515625,92035100
2023-10-24,409.5641784667969,423.6300048828125,424.82000732421875,420.739990234375,422.6499938964844,78564200
2023-10-25,403.68597412109375,417.54998779296875,421.9200134277344,417.0199890136719,421.8900146484375,94223200
2023-10-26,398.85198974609375,412.54998779296875,417.3299865722656,411.6000061035156,416.45001220703125,115156800
2023-10-27,397.04412841796875,410.67999267578125,414.6000061035156,409.2099914550781,414.19000244140625,107367700
2023-10-30,401.7911071777344,415.5899963378906,416.67999267578125,412.2200012207031,413.55999755859375,86562700
2023-10-31,404.3144836425781,418.20001220703125,418.5299987792969,414.2099914550781,416.17999267578125,79665200
2023-11-01,408.6263122558594,422.6600036621094,423.5,418.6499938964844,419.20001220703125,98068100
2023-11-02,416.4574279785156,430.760009765625,430.9200134277344,426.55999755859375,426.5799865722656,94938900
2023-11-03,420.2569274902344,434.69000244140625,436.2900085449219,433.010009765625,433.1400146484375,100167800
2023-11-06,421.22369384765625,435.69000244140625,436.1499938964844,433.67999267578125,435.4700012207031,67831700
2023-11-07,422.4225158691406,436.92999267578125,437.5899963378906,434.510009765625,435.69000244140625,64256100
2023-11-08,422.73193359375,437.25,438.0899963378906,434.8699951171875,437.54998779296875,61746000
2023-11-09,419.4351806640625,433.8399963378906,438.4700012207031,433.3999938964844,438.42999267578125,83174400
2023-11-10,425.9803161621094,440.6099853515625,440.92999267578125,433.8299865722656,435.9800109863281,89462200
2023-11-13,425.5743408203125,440.19000244140625,441.3299865722656,438.4200134277344,439.2300109863281,52236100
2023-11-14,433.83074951171875,448.7300109863281,450.05999755859375,446.0899963378906,446.32000732421875,97176900
2023-11-15,434.74920654296875,449.67999267578125,451.3800048828125,448.79998779296875,450.1099853515625,77327600
2023-11-16,435.2809143066406,450.2300109863281,450.55999755859375,448.1199951171875,449.2200012207031,66665800
2023-11-17,435.8223571777344,450.7900085449219,451.4200134277344,449.2900085449219,450.239990234375,83133200
2023-11-20,439.1771240234375,454.260009765625,455.1300048828125,450.5199890136719,450.5299987792969,69936200
2023-11-21,438.219970703125,453.2699890136719,454.1300048828125,451.9599914550781,453.17999267578125,49244600
2023-11-22,439.9118347167969,455.0199890136719,456.3800048828125,453.8900146484375,454.9800109863281,59394900
2023-11-24,440.1825866699219,455.29998779296875,455.5,454.7300109863281,455.07000732421875,29737400
2023-11-27,439.389892578125,454.4800109863281,455.489990234375,454.0799865722656,454.6499938964844,50506000
2023-11-28,439.8248596191406,454.92999267578125,456.2699890136719,453.5,454.0799865722656,62115000
2023-11-29,439.5154724121094,454.6099853515625,458.32000732421875,454.20001220703125,457.1499938964844,63146000
2023-11-30,441.2460021972656,456.3999938964844,456.760009765625,453.3399963378906,455.4800109863281,79752700
2023-12-01,443.8564453125,459.1000061035156,459.6499938964844,455.1600036621094,455.7699890136719,89183400
2023-12-04,441.5264587402344,456.69000244140625,459.1199951171875,454.3399963378906,455.6000061035156,72430900
2023-12-05,441.4394226074219,456.6000061035156,457.5899963378906,454.8699951171875,455.260009765625,69793500
2023-12-06,439.6605529785156,454.760009765625,458.8399963378906,454.30999755859375,458.80999755859375,69124700
2023-12-07,443.0153503417969,458.2300109863281,458.8999938964844,456.2900085449219,456.9100036621094,66995400
2023-12-08,444.919921875,460.20001220703125,460.75,457.2099914550781,457.4599914550781,83194400
2023-12-11,446.6504821777344,461.989990234375,462.1700134277344,459.4700012207031,459.69000244140625,65002200
2023-12-12,448.6904296875,464.1000061035156,464.20001220703125,460.6000061035156,461.6300048828125,68327600
2023-12-13,454.87786865234375,470.5,470.760009765625,464.1199951171875,464.489990234375,93278000
2023-12-14,456.33770751953125,472.010009765625,473.7300109863281,469.25,472.5,119026000
2023-12-15,455.5863952636719,469.3299865722656,470.70001220703125,467.42999267578125,469.489990234375,141553700
2023-12-18,458.1491394042969,471.9700012207031,472.9800109863281,469.8900146484375,470.9800109863281,70375300
2023-12-19,460.93505859375,474.8399963378906,474.9200134277344,472.45001220703125,472.5299987792969,55761800
2023-12-20,454.54779052734375,468.260009765625,475.8999938964844,467.82000732421875,473.9599914550781,102921000
2023-12-21,458.8577575683594,472.70001220703125,472.9800109863281,468.8399963378906,471.3299865722656,86667500
2023-12-22,459.7799377441406,473.6499938964844,475.3800048828125,471.70001220703125,473.8599853515625,67160400
2023-12-26,461.72137451171875,475.6499938964844,476.5799865722656,473.989990234375,474.07000732421875,55387000
2023-12-27,462.5561828613281,476.510009765625,476.6600036621094,474.8900146484375,475.44000244140625,68000300
2023-12-28,462.7309265136719,476.69000244140625,477.54998779296875,476.260009765625,476.8800048828125,77158100
2023-12-29,461.391357421875,475.30999755859375,477.0299987792969,473.29998779296875,476.489990234375,122283100
